sample_id	genotype_id	sex	cell_type	condition	qtl_group	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	marker	type	batch
SAMPLE_81_CD4	SAMPLE_81	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_81_CD8	SAMPLE_81	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_82_CD4	SAMPLE_82	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_82_CD8	SAMPLE_82	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_83_CD4	SAMPLE_83	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_83_CD8	SAMPLE_83	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_84_CD4	SAMPLE_84	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_84_CD8	SAMPLE_84	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_85_CD4	SAMPLE_85	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_85_CD8	SAMPLE_85	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_86_CD4	SAMPLE_86	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_87_CD4	SAMPLE_87	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_88_CD4	SAMPLE_88	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_88_CD8	SAMPLE_88	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_89_CD4	SAMPLE_89	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_89_CD8	SAMPLE_89	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_90_CD4	SAMPLE_90	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_90_CD8	SAMPLE_90	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_91_CD4	SAMPLE_91	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_91_CD8	SAMPLE_91	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_92_CD4	SAMPLE_92	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_92_CD8	SAMPLE_92	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_93_CD4	SAMPLE_93	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_93_CD8	SAMPLE_93	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_94_CD4	SAMPLE_94	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_94_CD8	SAMPLE_94	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_95_CD4	SAMPLE_95	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_95_CD8	SAMPLE_95	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_96_CD8	SAMPLE_96	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_97_CD4	SAMPLE_97	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_97_CD8	SAMPLE_97	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_98_CD4	SAMPLE_98	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_98_CD8	SAMPLE_98	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_99_CD4	SAMPLE_99	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_99_CD8	SAMPLE_99	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_100_CD4	SAMPLE_100	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_100_CD8	SAMPLE_100	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_101_CD4	SAMPLE_101	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_101_CD8	SAMPLE_101	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_102_CD4	SAMPLE_102	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_102_CD8	SAMPLE_102	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_103_CD4	SAMPLE_103	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_103_CD8	SAMPLE_103	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_104_CD4	SAMPLE_104	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_104_CD8	SAMPLE_104	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_105_CD4	SAMPLE_105	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_105_CD8	SAMPLE_105	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_106_CD4	SAMPLE_106	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_106_CD8	SAMPLE_106	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_107_CD4	SAMPLE_107	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_107_CD8	SAMPLE_107	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_109_CD4	SAMPLE_109	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_109_CD8	SAMPLE_109	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_110_CD4	SAMPLE_110	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_111_CD4	SAMPLE_111	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_111_CD8	SAMPLE_111	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_112_CD4	SAMPLE_112	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_112_CD8	SAMPLE_112	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_113_CD4	SAMPLE_113	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_113_CD8	SAMPLE_113	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_114_CD4	SAMPLE_114	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_114_CD8	SAMPLE_114	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_115_CD4	SAMPLE_115	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_115_CD8	SAMPLE_115	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_116_CD4	SAMPLE_116	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_116_CD8	SAMPLE_116	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_117_CD4	SAMPLE_117	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_117_CD8	SAMPLE_117	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_118_CD4	SAMPLE_118	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_118_CD8	SAMPLE_118	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_119_CD4	SAMPLE_119	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_119_CD8	SAMPLE_119	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_120_CD4	SAMPLE_120	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_120_CD8	SAMPLE_120	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_121_CD4	SAMPLE_121	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_121_CD8	SAMPLE_121	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_122_CD4	SAMPLE_122	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_122_CD8	SAMPLE_122	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_123_CD4	SAMPLE_123	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_124_CD4	SAMPLE_124	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_124_CD8	SAMPLE_124	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_125_CD4	SAMPLE_125	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_125_CD8	SAMPLE_125	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_126_CD4	SAMPLE_126	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_126_CD8	SAMPLE_126	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_127_CD4	SAMPLE_127	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_127_CD8	SAMPLE_127	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_128_CD4	SAMPLE_128	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_129_CD4	SAMPLE_129	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_129_CD8	SAMPLE_129	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_130_CD4	SAMPLE_130	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_130_CD8	SAMPLE_130	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_131_CD4	SAMPLE_131	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_131_CD8	SAMPLE_131	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_132_CD4	SAMPLE_132	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_132_CD8	SAMPLE_132	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_133_CD4	SAMPLE_133	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_133_CD8	SAMPLE_133	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_134_CD4	SAMPLE_134	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_134_CD8	SAMPLE_134	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_135_CD4	SAMPLE_135	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_135_CD8	SAMPLE_135	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_136_CD4	SAMPLE_136	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_136_CD8	SAMPLE_136	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_137_CD4	SAMPLE_137	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_137_CD8	SAMPLE_137	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_138_CD4	SAMPLE_138	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_138_CD8	SAMPLE_138	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_139_CD4	SAMPLE_139	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_139_CD8	SAMPLE_139	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_140_CD4	SAMPLE_140	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_140_CD8	SAMPLE_140	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_141_CD4	SAMPLE_141	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_141_CD8	SAMPLE_141	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_142_CD4	SAMPLE_142	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_142_CD8	SAMPLE_142	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_143_CD4	SAMPLE_143	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_143_CD8	SAMPLE_143	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_144_CD4	SAMPLE_144	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_144_CD8	SAMPLE_144	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_145_CD4	SAMPLE_145	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_146_CD4	SAMPLE_146	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_146_CD8	SAMPLE_146	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_147_CD4	SAMPLE_147	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_147_CD8	SAMPLE_147	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_148_CD4	SAMPLE_148	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_148_CD8	SAMPLE_148	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_149_CD4	SAMPLE_149	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_149_CD8	SAMPLE_149	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_150_CD4	SAMPLE_150	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_150_CD8	SAMPLE_150	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_151_CD4	SAMPLE_151	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_151_CD8	SAMPLE_151	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_152_CD4	SAMPLE_152	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_152_CD8	SAMPLE_152	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_153_CD4	SAMPLE_153	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_153_CD8	SAMPLE_153	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_154_CD4	SAMPLE_154	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_154_CD8	SAMPLE_154	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_155_CD4	SAMPLE_155	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_155_CD8	SAMPLE_155	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_156_CD4	SAMPLE_156	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_156_CD8	SAMPLE_156	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_157_CD4	SAMPLE_157	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_157_CD8	SAMPLE_157	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_158_CD4	SAMPLE_158	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_158_CD8	SAMPLE_158	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_159_CD8	SAMPLE_159	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_160_CD4	SAMPLE_160	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_160_CD8	SAMPLE_160	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_161_CD4	SAMPLE_161	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
